eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
78.67,-1.7200000286102295,68.0,0.00019412708934396505,0.0,2.7078492641448975,-0.0005787682603113353,0.2554180324077606,0.02224886417388916,1.0,256.0,240.79762271908112,16384.0
83.65,-2.7200000286102295,69.0,0.000217068285564892,0.0,2.706730604171753,-0.0005260309553705156,0.19948221743106842,0.020067930221557617,2.0,512.0,478.1358059931081,32768.0
82.24,-2.809999942779541,69.0,0.0006228969432413578,0.0,2.7043826580047607,-0.0007034237496554852,0.1675211787223816,0.07555228471755981,3.0,768.0,713.9447322430788,49152.0
86.66,-2.4700000286102295,70.0,0.0005108988843858242,2.0345052689663135e-05,2.700683832168579,-0.000726831320207566,0.1501513123512268,0.16336774826049805,4.0,1024.0,947.138841140084,65536.0
86.25,-2.2699999809265137,70.0,0.003024528967216611,0.01043701171875,2.686490774154663,-0.0019778579007834196,0.1433781236410141,0.23055177927017212,5.0,1280.0,1179.277302644099,81920.0
78.61,-2.369999885559082,70.0,0.0022402515169233084,0.0067545571364462376,2.6876680850982666,-0.0026138874236494303,0.14139124751091003,0.3036547303199768,6.0,1536.0,1411.3103238210315,98304.0
82.18,-1.7699999809265137,70.0,0.0024570466484874487,0.01983642578125,2.6772215366363525,-0.003501234343275428,0.11554855108261108,0.3795199990272522,7.0,1792.0,1642.5896737340372,114688.0
81.58,-1.440000057220459,71.0,0.0024493553210049868,0.007914225570857525,2.665926218032837,-0.003713345853611827,0.10223739594221115,0.40735119581222534,8.0,2048.0,1871.8485736190341,131072.0
78.56,-1.4500000476837158,71.0,0.0027609465178102255,0.0205078125,2.6548244953155518,-0.005247373133897781,0.10419405251741409,0.48473435640335083,9.0,2304.0,2100.4130166650284,147456.0
80.5,-1.4500000476837158,71.0,0.0034735745284706354,0.0329182930290699,2.6340720653533936,-0.007160363253206015,0.09762617200613022,0.47468340396881104,10.0,2560.0,2329.2879143070895,163840.0
82.68,-1.5700000524520874,71.0,0.003827644744887948,0.0349528007209301,2.640796184539795,-0.0076989769004285336,0.09851375222206116,0.4799692630767822,11.0,2816.0,2558.8026507530594,180224.0
80.91,-1.2000000476837158,71.0,0.0035803383216261864,0.02884928323328495,2.6404569149017334,-0.008469087071716785,0.07850561290979385,0.5030860006809235,12.0,3072.0,2788.061121199047,196608.0
83.05,-0.9300000071525574,71.0,0.004795936401933432,0.0515543632209301,2.624875783920288,-0.009081522934138775,0.08297889679670334,0.5254159569740295,13.0,3328.0,3017.1647542250575,212992.0
82.79,-1.0299999713897705,71.0,0.0052240039221942425,0.0559895820915699,2.6183512210845947,-0.010000810027122498,0.07314948737621307,0.5039977431297302,14.0,3584.0,3245.2237346570473,229376.0
78.81,-0.5699999928474426,72.0,0.005427071359008551,0.0595703125,2.604679822921753,-0.01177192572504282,0.06736281514167786,0.5392110049724579,15.0,3840.0,3472.1734680010704,245760.0
78.96,-0.019999999552965164,72.0,0.005499588791280985,0.0600179024040699,2.5946788787841797,-0.01424794364720583,0.0727391242980957,0.5002305805683136,16.0,4096.0,3698.3534046590794,262144.0
86.71,-0.30000001192092896,72.0,0.005748692434281111,0.0672810897231102,2.585651159286499,-0.013245712965726852,0.064052514731884,0.5193443298339844,17.0,4352.0,3922.9811836699955,278528.0
84.22,-0.23000000417232513,72.0,0.007007146254181862,0.0882161483168602,2.587141275405884,-0.015324586071074009,0.05629901587963104,0.4762488007545471,18.0,4608.0,4147.987849129015,294912.0
