eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.08,-2.5799999237060547,31.0,0.0008374712779186666,0.0,2.7072601318359375,-0.00015150390390772372,0.5149772763252258,0.020740985870361328,1.0,256.0,515.283964221002,16384.0
78.04,-3.319999933242798,32.0,0.0008774602902121842,0.0001220703125,2.7048499584198,-0.0009156523155979812,0.1875695437192917,0.06448256969451904,2.0,512.0,1025.9483233229985,32768.0
82.36,-2.1700000762939453,32.0,0.0044969599694013596,0.02809651754796505,2.6886425018310547,-0.002493847394362092,0.14478787779808044,0.1926097273826599,3.0,768.0,1535.9024375120061,49152.0
81.36,-2.440000057220459,31.0,0.004296605009585619,0.02384440042078495,2.673959493637085,-0.00378553569316864,0.13340260088443756,0.28743797540664673,4.0,1024.0,2049.326406234002,65536.0
76.72,-1.7699999809265137,31.0,0.004612816497683525,0.02897135354578495,2.6532719135284424,-0.0029231638181954622,0.12977464497089386,0.3691778779029846,5.0,1280.0,2561.780266874004,81920.0
74.05,-1.0700000524520874,31.0,0.0029184657614678144,0.01826985739171505,2.6480700969696045,-0.0034344985615462065,0.0862397775053978,0.4472869038581848,6.0,1536.0,3076.0339175830013,98304.0
71.99,-1.2699999809265137,31.0,0.003339938120916486,0.0169677734375,2.6639583110809326,-0.00386846368201077,0.08978993445634842,0.5262598991394043,7.0,1792.0,3590.2164743699977,114688.0
