eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
82.67,-1.7100000381469727,71.0,0.00018754928896669298,0.0,2.707867383956909,-0.00024736361228860915,0.3259457051753998,-0.006222367286682129,1.0,256.0,228.40870175597956,16384.0
83.55,-2.8499999046325684,72.0,0.00010919354826910421,0.0,2.7075653076171875,-0.0004202653653919697,0.17502142488956451,0.03536707162857056,2.0,512.0,454.0529144150205,32768.0
85.41,-2.0399999618530273,73.0,0.0005371810984797776,0.0001220703125,2.7064368724823,-0.0010835527209565043,0.14001263678073883,0.10896652936935425,3.0,768.0,678.3162326869788,49152.0
82.1,-2.549999952316284,73.0,0.0006716109928674996,0.00010172525799134746,2.702507257461548,-0.0012788173044100404,0.1354430466890335,0.22978675365447998,4.0,1024.0,900.6105548950145,65536.0
77.21,-1.5199999809265137,74.0,0.001125334296375513,0.0046183266676962376,2.7009315490722656,-0.001627412741072476,0.11403617262840271,0.27930164337158203,5.0,1280.0,1121.6343081489904,81920.0
82.99,-1.7899999618530273,74.0,0.0013035871088504791,0.0086669921875,2.6978759765625,-0.002876558108255267,0.11881797760725021,0.38178175687789917,6.0,1536.0,1342.885673435987,98304.0
79.23,-1.5099999904632568,74.0,0.0025509039405733347,0.015360514633357525,2.6929523944854736,-0.003960656933486462,0.1079058051109314,0.39010220766067505,7.0,1792.0,1562.5048739240156,114688.0
86.93,-2.190000057220459,74.0,0.002764730015769601,0.02195231057703495,2.6906566619873047,-0.0047196634113788605,0.11646950244903564,0.46552574634552,8.0,2048.0,1781.5598853519768,131072.0
81.48,-1.590000033378601,74.0,0.0031160451471805573,0.0264892578125,2.6850411891937256,-0.006491927895694971,0.09650988131761551,0.44891369342803955,9.0,2304.0,2000.6374175649835,147456.0
84.34,-1.3300000429153442,72.0,0.0035623442381620407,0.0325113944709301,2.6840572357177734,-0.0066499169915914536,0.08632583171129227,0.5006592273712158,10.0,2560.0,2225.129373299016,163840.0
81.68,-1.25,75.0,0.0027050282806158066,0.01668294332921505,2.681377410888672,-0.0060385651886463165,0.10095060616731644,0.5313622951507568,11.0,2816.0,2443.100789154996,180224.0
82.95,-1.1100000143051147,75.0,0.003836674615740776,0.0352986641228199,2.666990280151367,-0.009003246203064919,0.08323558419942856,0.5696647763252258,12.0,3072.0,2660.5944749059854,196608.0
79.01,-1.1799999475479126,75.0,0.004621402360498905,0.05072021484375,2.6671760082244873,-0.007136579602956772,0.10903486609458923,0.5573171377182007,13.0,3328.0,2877.9782143000048,212992.0
82.62,-1.0399999618530273,76.0,0.003986940253525972,0.0402628593146801,2.659719228744507,-0.008911164477467537,0.08269109576940536,0.5766181647777557,14.0,3584.0,3093.0465418259846,229376.0
80.5,-0.6499999761581421,75.0,0.004812743980437517,0.04949951171875,2.651407241821289,-0.012157161720097065,0.08123555034399033,0.5665963590145111,15.0,3840.0,3308.840566459985,245760.0
79.81,-1.2000000476837158,75.0,0.0050376714207232,0.0579833984375,2.6569671630859375,-0.011787678115069866,0.08326829224824905,0.5689050853252411,16.0,4096.0,3524.4923446379835,262144.0
82.11,-0.699999988079071,76.0,0.005856601987034082,0.0691731795668602,2.653275728225708,-0.01006329245865345,0.07246803492307663,0.5220143795013428,17.0,4352.0,3738.3977161970106,278528.0
81.55,-0.4099999964237213,76.0,0.003840535646304488,0.0348307304084301,2.6563608646392822,-0.009829345159232616,0.07491949200630188,0.5473429560661316,18.0,4608.0,3951.977535506012,294912.0
80.16,-0.5400000214576721,73.0,0.005157446023076773,0.0595703125,2.653395891189575,-0.013080120086669922,0.0806739553809166,0.5701518356800079,19.0,4864.0,4173.889147959009,311296.0
77.21,0.17000000178813934,73.0,0.005288416985422373,0.06024169921875,2.653670072555542,-0.014135348610579967,0.07614729553461075,0.5669135749340057,20.0,5120.0,4396.865918667987,327680.0
80.84,-0.1599999964237213,75.0,0.005671113729476929,0.0674031600356102,2.647091865539551,-0.013407570309937,0.06863244622945786,0.5262784361839294,21.0,5376.0,4614.459439947968,344064.0
86.86,0.25999999046325684,75.0,0.005898175295442343,0.0687662735581398,2.648618459701538,-0.013643007725477219,0.0677863210439682,0.5201006233692169,22.0,5632.0,4831.862602499023,360448.0
82.75,0.5,75.0,0.0059280358254909515,0.07012939453125,2.6472434997558594,-0.012685378082096577,0.05622297152876854,0.508855789899826,23.0,5888.0,5048.866633723024,376832.0
81.83,0.7300000190734863,75.0,0.006318394094705582,0.0758870467543602,2.64855694770813,-0.014114108867943287,0.05249088630080223,0.5292185544967651,24.0,6144.0,5265.177339067974,393216.0
