eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.21,-1.2699999809265137,59.0,0.245524063706398,0.6483561396598816,2.5516602993011475,0.05583636462688446,0.1725490242242813,0.3525881767272949,1.0,256.0,274.2300838059982,16384.0
82.02,-0.5699999928474426,59.0,0.2385258823633194,0.6421712040901184,2.54296612739563,0.06707670539617538,0.08296454697847366,0.46740132570266724,2.0,512.0,549.0538427079991,32768.0
84.08,-0.5,52.0,0.23118777573108673,0.63861083984375,2.5219027996063232,0.06480442732572556,0.09870975464582443,0.47892266511917114,3.0,768.0,860.8480140979991,49152.0
79.34,-0.30000001192092896,59.0,0.24164529144763947,0.6208088994026184,2.4874250888824463,0.060440804809331894,0.08704965561628342,0.42512887716293335,4.0,1024.0,1134.6875931619998,65536.0
79.48,-0.5299999713897705,59.0,0.2376633733510971,0.61865234375,2.478142023086548,0.06062491238117218,0.08154623955488205,0.527874231338501,5.0,1280.0,1411.9468763079985,81920.0
79.44,-0.3799999952316284,60.0,0.2385879009962082,0.6144612431526184,2.461118459701538,0.05749436840415001,0.09041257947683334,0.4485599994659424,6.0,1536.0,1684.5372401559998,98304.0
81.7,-0.3499999940395355,60.0,0.23384778201580048,0.5973713994026184,2.4393396377563477,0.06346739083528519,0.0966603085398674,0.5752992630004883,7.0,1792.0,1954.5846279779998,114688.0
81.06,-0.6000000238418579,61.0,0.22986358404159546,0.6017863154411316,2.4451334476470947,0.06869303435087204,0.10620052367448807,0.5060971677303314,8.0,2048.0,2221.259579574,131072.0
79.8,-0.49000000953674316,61.0,0.24357689917087555,0.604736328125,2.4417030811309814,0.05428764596581459,0.0973474383354187,0.5329566895961761,9.0,2304.0,2489.017001806,147456.0
82.14,-0.33000001311302185,61.0,0.22088491916656494,0.57806396484375,2.4129018783569336,0.05527115985751152,0.09105777740478516,0.5117115676403046,10.0,2560.0,2756.3001360889994,163840.0
83.1,0.05000000074505806,61.0,0.2169424146413803,0.5652669072151184,2.403339147567749,0.04937732592225075,0.0693679228425026,0.5492396652698517,11.0,2816.0,3024.469721853,180224.0
83.28,-0.05000000074505806,61.0,0.22926877439022064,0.57318115234375,2.3870744705200195,0.04989125207066536,0.0910344123840332,0.518466055393219,12.0,3072.0,3290.9885859349997,196608.0
85.51,-0.029999999329447746,61.0,0.23570357263088226,0.5731201171875,2.3777477741241455,0.06589408963918686,0.08912605047225952,0.4259592890739441,13.0,3328.0,3556.2220338839998,212992.0
84.78,0.2199999988079071,62.0,0.22970028221607208,0.5635783076286316,2.3745687007904053,0.05125529691576958,0.09949889034032822,0.5577325820922852,14.0,3584.0,3818.607396809999,229376.0
82.21,-0.09000000357627869,62.0,0.21620333194732666,0.56890869140625,2.3976693153381348,0.06127573922276497,0.10524391382932663,0.4913124442100525,15.0,3840.0,4081.9364512779994,245760.0
79.38,0.36000001430511475,61.0,0.23898833990097046,0.568359375,2.3421666622161865,0.05828016996383667,0.07785587757825851,0.6016457676887512,16.0,4096.0,4347.104640621999,262144.0
85.44,0.6299999952316284,61.0,0.23000222444534302,0.565185546875,2.3479554653167725,0.05166323482990265,0.07576814293861389,0.5436937510967255,17.0,4352.0,4615.0662349369995,278528.0
84.2,0.550000011920929,62.0,0.22192735970020294,0.55438232421875,2.341435670852661,0.047601889818906784,0.0778709128499031,0.4999878406524658,18.0,4608.0,4878.492582581999,294912.0
80.18,0.44999998807907104,62.0,0.22657126188278198,0.5514323115348816,2.334470510482788,0.05319212004542351,0.06575796753168106,0.452889621257782,19.0,4864.0,5142.031560091,311296.0
78.95,0.6000000238418579,62.0,0.2263229489326477,0.5433349609375,2.3212239742279053,0.050999511033296585,0.07798269391059875,0.5223497152328491,20.0,5120.0,5402.321981540999,327680.0
83.68,0.3499999940395355,62.0,0.2272300273180008,0.54840087890625,2.3122427463531494,0.050687599927186966,0.07401401549577713,0.5078817307949066,21.0,5376.0,5665.325983598999,344064.0
91.92,0.8600000143051147,62.0,0.21761709451675415,0.5340983271598816,2.2992770671844482,0.056009162217378616,0.06174499914050102,0.4961897134780884,22.0,5632.0,5927.432916039999,360448.0
79.52,0.7200000286102295,62.0,0.22901320457458496,0.5344645380973816,2.280407667160034,0.04871545359492302,0.06902465224266052,0.5255129635334015,23.0,5888.0,6188.562762729,376832.0
87.64,0.7200000286102295,63.0,0.23153644800186157,0.5441487431526184,2.273512601852417,0.05605311691761017,0.08585360646247864,0.5208284258842468,24.0,6144.0,6448.413117934999,393216.0
90.4,0.8799999952316284,62.0,0.22843490540981293,0.54815673828125,2.2969131469726562,0.05031690374016762,0.06733603775501251,0.5684410929679871,25.0,6400.0,6709.370469497999,409600.0
92.29,0.8199999928474426,62.0,nan,0.5323283076286316,nan,nan,0.06315096467733383,0.6356867253780365,26.0,6656.0,6970.955708227999,425984.0
75.71,-0.9900000095367432,64.0,nan,0.0,nan,nan,nan,nan,27.0,6912.0,7224.521511757999,442368.0
73.92,-1.409999966621399,64.0,nan,0.0,nan,nan,nan,nan,28.0,7168.0,7476.978167607,458752.0
