eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
86.88,-2.190000057220459,70.0,0.00027380199753679335,0.0,2.7077972888946533,-0.0003731292672455311,0.37659475207328796,-0.0053555965423583984,1.0,256.0,232.75378908999846,16384.0
84.2,-1.9600000381469727,70.0,9.050030348589644e-05,0.0,2.7072389125823975,-0.000158735565491952,0.1592540293931961,0.015688002109527588,2.0,512.0,464.20120279899857,32768.0
79.35,-2.3399999141693115,71.0,0.0007165282149799168,2.0345052689663135e-05,2.7057418823242188,-0.001340370741672814,0.14956483244895935,0.07176882028579712,3.0,768.0,693.9135716360033,49152.0
79.25,-2.2699999809265137,72.0,0.0011312700808048248,0.0014444986591115594,2.6992480754852295,-0.0012958124279975891,0.14332884550094604,0.1478990912437439,4.0,1024.0,921.4307361309911,65536.0
77.5,-2.4000000953674316,71.0,0.0021360062528401613,0.010213215835392475,2.690450429916382,-0.0023712494876235723,0.14452806115150452,0.22735744714736938,5.0,1280.0,1149.2785020330048,81920.0
85.95,-1.9800000190734863,72.0,0.0023291283287107944,0.01239013671875,2.681346893310547,-0.002970564877614379,0.1404452621936798,0.3261662721633911,6.0,1536.0,1376.3065996590012,98304.0
85.44,-2.490000009536743,71.0,0.0038238654378801584,0.02683512307703495,2.6683757305145264,-0.0052225724793970585,0.11618486791849136,0.39470237493515015,7.0,1792.0,1603.8848018849967,114688.0
85.8,-2.2300000190734863,72.0,0.0028325167950242758,0.0216064453125,2.675455093383789,-0.004245776683092117,0.12285465002059937,0.41793447732925415,8.0,2048.0,1830.7683317929914,131072.0
84.22,-2.0799999237060547,71.0,0.004212381783872843,0.0370279960334301,2.6667230129241943,-0.006446650251746178,0.10106468945741653,0.3877982497215271,9.0,2304.0,2058.670322509992,147456.0
76.09,-1.0299999713897705,71.0,0.0033072398509830236,0.02984619140625,2.6572372913360596,-0.006351946387439966,0.08282224088907242,0.41628533601760864,10.0,2560.0,2288.831072727,163840.0
81.58,-1.2999999523162842,71.0,0.004138067364692688,0.0408732108771801,2.6467928886413574,-0.008228675462305546,0.07703892141580582,0.4619787335395813,11.0,2816.0,2518.113168583004,180224.0
84.26,-1.0700000524520874,71.0,0.004601145628839731,0.0511271171271801,2.6415772438049316,-0.009862477891147137,0.06751899421215057,0.4772166609764099,12.0,3072.0,2748.7332115379977,196608.0
80.72,-0.9900000095367432,71.0,0.005063606891781092,0.0550130195915699,2.6215789318084717,-0.009910251945257187,0.08794958144426346,0.4602890610694885,13.0,3328.0,2978.7997777449928,212992.0
78.81,-0.9100000262260437,71.0,0.006006298121064901,0.0661417618393898,2.6031155586242676,-0.011492885649204254,0.07053875178098679,0.5001501739025116,14.0,3584.0,3207.467456897997,229376.0
76.3,-0.7599999904632568,72.0,0.00641929404810071,0.0829264298081398,2.57653546333313,-0.010499082505702972,0.0866742730140686,0.5068210363388062,15.0,3840.0,3432.9657026389905,245760.0
80.14,-0.47999998927116394,72.0,0.006555271800607443,0.08477783203125,2.5844645500183105,-0.011724387295544147,0.07797124236822128,0.4915928840637207,16.0,4096.0,3658.983682541002,262144.0
80.7,-0.5199999809265137,72.0,0.006987988483160734,0.08697509765625,2.567561626434326,-0.012270454317331314,0.08388505131006241,0.48193854093551636,17.0,4352.0,3884.7730569519917,278528.0
83.13,-0.41999998688697815,73.0,0.006908155512064695,0.0877482071518898,2.585482358932495,-0.014237936586141586,0.05857488140463829,0.5217218101024628,18.0,4608.0,4108.956539031002,294912.0
81.84,-0.009999999776482582,73.0,0.010306120850145817,0.1434529572725296,2.5626232624053955,-0.010683382861316204,0.06810925155878067,0.47989386320114136,19.0,4864.0,4331.196956165004,311296.0
82.63,-0.07000000029802322,73.0,0.007551891263574362,0.0992838516831398,2.554892063140869,-0.014378045685589314,0.06553421914577484,0.4179285168647766,20.0,5120.0,4554.0406841420045,327680.0
78.26,0.2199999988079071,73.0,0.008659424260258675,0.1187947615981102,2.5483689308166504,-0.014211196452379227,0.05181114375591278,0.4014308452606201,21.0,5376.0,4778.473376554,344064.0
83.16,-0.009999999776482582,73.0,0.009368912316858768,0.13226318359375,2.5370774269104004,-0.015010304749011993,0.06916974484920502,0.4345683455467224,22.0,5632.0,5002.123616846991,360448.0
78.42,0.23000000417232513,73.0,0.009127505123615265,0.1275227814912796,2.531538248062134,-0.015488016419112682,0.06451188027858734,0.4555240273475647,23.0,5888.0,5224.464853518002,376832.0
77.43,0.550000011920929,73.0,0.010291111655533314,0.1418253630399704,2.5124740600585938,-0.01581500843167305,0.047379255294799805,0.4559985399246216,24.0,6144.0,5447.244419686991,393216.0
87.4,0.17000000178813934,73.0,0.009882478043437004,0.1404622346162796,2.533796548843384,-0.015781531110405922,0.0574357844889164,0.4443667531013489,25.0,6400.0,5669.160828997003,409600.0
84.15,0.8799999952316284,74.0,0.008633182384073734,0.11517333984375,2.551013708114624,-0.01781785674393177,0.04039516672492027,0.3958894610404968,26.0,6656.0,5890.153116902002,425984.0
86.71,1.100000023841858,74.0,0.008428327739238739,0.1131184920668602,2.5559327602386475,-0.015089605934917927,0.05089278891682625,0.4826926589012146,27.0,6912.0,6110.544556527995,442368.0
81.35,0.8399999737739563,74.0,0.00974141526967287,0.1321207731962204,2.5404107570648193,-0.016610899940133095,0.054250072687864304,0.4717066287994385,28.0,7168.0,6330.334766960004,458752.0
86.64,0.8600000143051147,74.0,0.00977057684212923,0.1343587189912796,2.532242774963379,-0.01563439704477787,0.04824119806289673,0.5189016163349152,29.0,7424.0,6549.871960716991,475136.0
83.15,0.8799999952316284,74.0,0.010490398854017258,0.14471435546875,2.4988653659820557,-0.01698720082640648,0.05941617488861084,0.5303538143634796,30.0,7680.0,6768.758333947,491520.0
87.4,1.2100000381469727,74.0,0.011129903607070446,0.1543986052274704,2.5061542987823486,-0.013482973910868168,0.05991096422076225,0.5845407545566559,31.0,7936.0,6987.39724716499,507904.0
89.56,1.2200000286102295,74.0,0.010144434869289398,0.1400349885225296,2.484408140182495,-0.0166196096688509,0.058012302964925766,0.5983879864215851,32.0,8192.0,7207.273499296003,524288.0
83.64,1.2599999904632568,74.0,0.01088398415595293,0.1498820036649704,2.481588125228882,-0.018366830423474312,0.052201420068740845,0.6343147456645966,33.0,8448.0,7427.748791506994,540672.0
90.73,1.4800000190734863,74.0,0.011683856137096882,0.1598917692899704,2.477492094039917,-0.018490774556994438,0.06123162433505058,0.6061472594738007,34.0,8704.0,7647.221408351004,557056.0
92.62,1.4299999475479126,75.0,0.00982742477208376,0.1346028596162796,2.4768643379211426,-0.01906549744307995,0.04807816073298454,0.6425520181655884,35.0,8960.0,7865.510621633992,573440.0
94.03,1.440000057220459,75.0,0.009598445147275925,0.1278076171875,2.4561707973480225,-0.016315879300236702,0.06448756158351898,0.6636692881584167,36.0,9216.0,8083.406964202994,589824.0
88.75,1.5800000429153442,75.0,0.011060657911002636,0.1513875275850296,2.4421284198760986,-0.01528958696871996,0.06199950352311134,0.7029030025005341,37.0,9472.0,8300.234747335999,606208.0
97.45,2.069999933242798,75.0,0.011665538884699345,0.1605021208524704,2.4243996143341064,-0.014335122890770435,0.06935980916023254,0.7157467603683472,38.0,9728.0,8517.328499333991,622592.0
89.86,2.049999952316284,75.0,0.011245381087064743,0.1578776091337204,2.427212953567505,-0.01932004652917385,0.058000292629003525,0.7103822827339172,39.0,9984.0,8734.365104750003,638976.0
100.56,1.7699999809265137,75.0,0.012985789217054844,0.17816162109375,2.421302080154419,-0.017522161826491356,0.06792142242193222,0.6432968080043793,40.0,10240.0,8951.71544064999,655360.0
109.43,2.1600000858306885,75.0,0.013120557181537151,0.1732991486787796,2.4151103496551514,-0.011188982985913754,0.06984174996614456,0.7013744711875916,41.0,10496.0,9169.494703660996,671744.0
100.58,2.509999990463257,75.0,0.013548340648412704,0.1791788786649704,2.385533094406128,-0.016518132761120796,0.08081575483083725,0.6926455497741699,42.0,10752.0,9386.546679719002,688128.0
102.98,2.4700000286102295,75.0,0.011993668042123318,0.1589558869600296,2.3685076236724854,-0.007070742081850767,0.10791752487421036,0.7103371918201447,43.0,11008.0,9603.642655279997,704512.0
121.96,2.9800000190734863,75.0,0.010198108851909637,0.1355387419462204,2.367858409881592,-0.01848924718797207,0.0604795478284359,0.7383386492729187,44.0,11264.0,9820.241269381004,720896.0
120.36,3.2899999618530273,75.0,0.01132152508944273,0.1484578400850296,2.374314069747925,-0.017484990879893303,0.09349016100168228,0.6610966920852661,45.0,11520.0,10036.765145194993,737280.0
147.97,3.680000066757202,75.0,0.013037349097430706,0.17236328125,2.3555774688720703,-0.012620721943676472,0.11816155165433884,0.6262078881263733,46.0,11776.0,10252.392308931987,753664.0
131.5,3.1600000858306885,76.0,0.013503487221896648,0.1797078400850296,2.375185966491699,-0.013869990594685078,0.09800854325294495,0.6521561741828918,47.0,12032.0,10467.376314590001,770048.0
148.38,4.179999828338623,75.0,0.01175397913902998,0.1611531525850296,2.3615238666534424,-0.01126411184668541,0.12002021819353104,0.6657717823982239,48.0,12288.0,10683.147279048004,786432.0
142.4,3.700000047683716,75.0,0.011498470790684223,0.1485595703125,2.3919949531555176,-0.012709814123809338,0.1268836259841919,0.6775929927825928,49.0,12544.0,10898.887300746996,802816.0
148.54,4.53000020980835,75.0,0.009995915926992893,0.13250732421875,2.3750698566436768,-0.01242732722312212,0.1418285220861435,0.6248079538345337,50.0,12800.0,11115.22408994801,819200.0
156.32,4.019999980926514,76.0,0.012922324240207672,0.1747843474149704,2.345679998397827,-0.01217039953917265,0.11226586252450943,0.6797255277633667,51.0,13056.0,11330.180103720995,835584.0
147.3,4.199999809265137,76.0,0.011014997959136963,0.148681640625,2.3399200439453125,-0.0078012216836214066,0.14464788138866425,0.7108604907989502,52.0,13312.0,11545.206944154008,851968.0
