eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
85.34,-2.240000009536743,77.0,0.146378293633461,0.0776774063706398,2.6710617542266846,0.012915699742734432,100.85686492919922,0.00863659381866455,1.0,256.0,212.4660171639989,16384.0
74.99,-2.7300000190734863,77.0,0.0032050933223217726,0.02762858010828495,2.700998306274414,-0.0007770502124913037,0.18045763671398163,-0.0005649328231811523,2.0,512.0,422.9986350410036,32768.0
79.95,-1.350000023841858,77.0,0.0025603510439395905,0.0140380859375,2.6894826889038086,-0.000781722366809845,0.14119131863117218,-0.00017893314361572266,3.0,768.0,634.3681570499903,49152.0
83.32,-2.640000104904175,77.0,0.006127481814473867,0.04620361328125,2.6694183349609375,-0.002858502557501197,0.16029003262519836,0.015831410884857178,4.0,1024.0,845.371482994,65536.0
91.18,-1.940000057220459,75.0,0.0019471758278086782,0.0009562174673192203,2.665079355239868,-0.00023332341515924782,0.14764566719532013,0.0006018280982971191,5.0,1280.0,1061.5356765299803,81920.0
84.44,-2.069999933242798,76.0,0.004589315503835678,0.02903238870203495,2.648757219314575,-0.0016956767067313194,0.1774434894323349,0.0010873079299926758,6.0,1536.0,1274.4968212340027,98304.0
82.31,-2.2300000190734863,74.0,0.00481183547526598,0.0334269218146801,2.649874448776245,-0.001955044688656926,0.15241332352161407,0.009467720985412598,7.0,1792.0,1495.0285005919868,114688.0
83.01,-1.8700000047683716,76.0,0.0037505689542740583,0.03031412698328495,2.6535515785217285,-0.0013732350198552012,0.14862190186977386,0.04120028018951416,8.0,2048.0,1708.793220106978,131072.0
84.84,-1.909999966621399,77.0,0.004916828591376543,0.0506795234978199,2.6519973278045654,-0.004960567690432072,0.13820646703243256,0.16620397567749023,9.0,2304.0,1920.9233179150033,147456.0
89.07,-1.850000023841858,77.0,0.006868904456496239,0.08837890625,2.6439244747161865,-0.008442508988082409,0.1312091201543808,0.26704877614974976,10.0,2560.0,2133.268553043017,163840.0
