eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
80.93,-1.909999966621399,72.0,0.00018449952767696232,0.0,2.7078468799591064,-0.00022656336659565568,0.4845915138721466,-0.025778532028198242,1.0,256.0,227.01622500899248,16384.0
86.7,-1.9900000095367432,72.0,0.00014370912685990334,0.0,2.70723819732666,-0.00042709129047580063,0.150499626994133,0.011689305305480957,2.0,512.0,454.1301739359915,32768.0
85.31,-2.3399999141693115,72.0,0.00014204611943569034,0.0,2.7061455249786377,-0.00022426315990742296,0.14907969534397125,0.023728907108306885,3.0,768.0,680.2199662529747,49152.0
82.99,-1.850000023841858,72.0,0.0006937139551155269,6.103515625e-05,2.7047271728515625,-0.0011627436615526676,0.1475117951631546,0.06820148229598999,4.0,1024.0,905.5312560509774,65536.0
86.86,-2.549999952316284,73.0,0.0016225731233134866,0.0049641928635537624,2.696375846862793,-0.0018516137497499585,0.15232951939105988,0.16789662837982178,5.0,1280.0,1129.9752749109757,81920.0
81.27,-1.3600000143051147,73.0,0.0022027690429240465,0.0052286782301962376,2.6967480182647705,-0.0015858706319704652,0.12607799470424652,0.2702675461769104,6.0,1536.0,1354.2236725479888,98304.0
84.3,-1.9900000095367432,72.0,0.0008053579367697239,0.00042724609375,2.7002696990966797,-0.001723126508295536,0.134307861328125,0.3291432857513428,7.0,1792.0,1578.753222682979,114688.0
81.49,-2.130000114440918,72.0,0.001782206236384809,0.0068359375,2.6960790157318115,-0.002806490520015359,0.13825352489948273,0.3831915855407715,8.0,2048.0,1803.9059739869845,131072.0
84.16,-1.5199999809265137,73.0,0.0019088918343186378,0.01019287109375,2.699263334274292,-0.003107346361503005,0.11883325129747391,0.4199984669685364,9.0,2304.0,2027.5585733859916,147456.0
84.44,-2.4700000286102295,77.0,0.0020263660699129105,0.0106201171875,2.695549964904785,-0.003425208618864417,0.1182105541229248,0.47186213731765747,10.0,2560.0,2238.908309982973,163840.0
84.06,-1.1799999475479126,74.0,0.002754822140559554,0.01835123635828495,2.689931631088257,-0.004724683705717325,0.0993339940905571,0.4511902332305908,11.0,2816.0,2457.5923873309803,180224.0
82.71,-1.2200000286102295,74.0,0.0034441978204995394,0.02852376364171505,2.683934211730957,-0.005846074316650629,0.09276383370161057,0.5241816639900208,12.0,3072.0,2677.5645757329767,196608.0
